0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,vid_id,vid_type
7386.0,5072.0,6843.0,4940.0,5642.0,21587.0,527623.0,748297.0,734172.0,669385.0,453792.0,398176.0,300672.0,365243.0,455248.0,395392.0,424560.0,165648.0,102120.0,0.0,0.0,8532.0,148944.0,58088.0,604256.0,559584.0,405878.0,0.0,0.0,0.0,0.0,80915.0,89694.0,92.0,307285.0,713851.0,583895.0,62.0,62.0,0.0,0.0,162928.0,7565.0,0.0,249761.0,647344.0,373288.0,369260.0,0.0,0.0,0.0,139264.0,31732.0,0.0,0.0,594661.0,602736.0,132304.0,212484.0,0.0,0.0,130912.0,39761.0,0.0,0.0,79527.0,675377.0,167266.0,0.0,0.0,0.0,90660.0,81406.0,0.0,0.0,0.0,254918.0,277072.0,595776.0,135770.0,0.0,92047.0,82872.0,0.0,0.0,0.0,8534.0,283968.0,324399.0,206747.0,0.0,51685.0,118967.0,0.0,411.0,0.0,0.0,44788.0,155904.0,207792.0,289536.0,324463.0,208800.0,266972.0,0.0,0.0,0.0,0.0,229926.0,627792.0,338384.0,157166.0,44544.0,73088.0,0.0,0.0,0.0,0.0,0.0,394062.0,331557.0,592467.0,265357.0,0.0,0.0,0.0,0.0,0.0,0.0,497126.0,251554.0,161475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,4895.0,0.0,3611.0,0.0,193117.0,103848.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,8.0,0.0
12299.0,0.0,0.0,6997.0,24916.0,632408.0,485122.0,519127.0,332948.0,88235.0,73840.0,130009.0,179568.0,220000.0,222720.0,75168.0,43345.0,4666.0,0.0,0.0,14094.0,105792.0,159428.0,83520.0,65424.0,94656.0,86368.0,143718.0,114616.0,75232.0,217404.0,262405.0,517950.0,413487.0,189848.0,0.0,63.0,0.0,0.0,62.0,19552.0,146593.0,170071.0,139200.0,174000.0,206376.0,176912.0,345408.0,203082.0,64.0,1566.0,62640.0,41760.0,47328.0,52444.0,164384.0,25161.0,51609.0,19488.0,57202.0,153120.0,203232.0,242470.0,243666.0,341115.0,622392.0,241565.0,0.0,0.0,0.0,86368.0,79930.0,156117.0,707200.0,99830.0,0.0,0.0,0.0,0.0,0.0,166642.0,0.0,0.0,615392.0,731205.0,64.0,0.0,0.0,0.0,0.0,166579.0,0.0,0.0,494476.0,686363.0,374096.0,0.0,0.0,0.0,0.0,167597.0,128.0,0.0,285543.0,679360.0,228723.0,0.0,0.0,0.0,0.0,78126.0,88445.0,0.0,100407.0,943175.0,0.0,0.0,0.0,0.0,0.0,166632.0,64.0,0.0,0.0,641743.0,0.0,0.0,0.0,0.0,0.0,146204.0,0.0,0.0,0.0,359549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
453602.0,348000.0,338256.0,453856.0,484416.0,91935.0,230799.0,56057.0,305408.0,441653.0,322266.0,454034.0,545271.0,151849.0,316404.0,455376.0,402288.0,360979.0,200511.0,573560.0,347124.0,28375.0,0.0,354.0,0.0,0.0,0.0,0.0,2345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,755.0,0.0,30761.0,722115.0,446022.0,379625.0,0.0,0.0,417089.0,452695.0,410761.0,264296.0,0.0,0.0,354.0,0.0,0.0,0.0,337706.0,452712.0,314413.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,433814.0,443018.0,492831.0,112690.0,124.0,0.0,62.0,0.0,0.0,0.0,439668.0,455316.0,543190.0,393006.0,473448.0,446958.0,26153.0,0.0,0.0,0.0,493600.0,453986.0,548826.0,455826.0,50112.0,0.0,0.0,0.0,0.0,0.0,222669.0,419055.0,456640.0,444261.0,356646.0,258596.0,0.0,0.0,0.0,0.0,180083.0,382864.0,414880.0,534546.0,110968.0,0.0,0.0,0.0,0.0,0.0,170659.0,609822.0,461648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170709.0,595840.0,672720.0,505529.0,406617.0,576534.0,561040.0,501117.0,357807.0,602736.0,408574.0,587432.0,265281.0,613701.0,433165.0,597309.0,412157.0,579387.0,463664.0,537551.0,416321.0,602989.0,382941.0,588085.0,416378.0,590250.0,289655.0,648735.0,428974.0,591803.0,403858.0,616719.0,440251.0,494223.0,460815.0,593210.0,325848.0,620569.0,338493.0,644540.0,411834.0,617510.0,289662.0,694608.0,442782.0,437263.0,363312.0,480240.0,551232.0,605520.0,373569.0,30127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998906.0,257893.0,414966.0,321552.0,392608.0,502512.0,762880.0,255106.0,236800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1816.0,785.0,1619.0,46820.0,571411.0,370592.0,314250.0,222.0,151.0,25175.0,120.0,212.0,62.0,212.0,0.0,780.0,7732.0,746692.0,898649.0,347013.0,646801.0,0.0,518114.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,518.0,169620.0,268545.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,449477.0,61248.0,0.0,0.0,63.0,0.0,0.0,62.0,62.0,0.0,165987.0,390338.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,168096.0,153302.0,1201095.0,466380.0,58656.0,0.0,0.0,0.0,0.0,0.0,166631.0,0.0,463600.0,482873.0,160131.0,168.0,0.0,0.0,0.0,488.0,167555.0,0.0,0.0,739279.0,950728.0,2784.0,0.0,0.0,0.0,0.0,168039.0,0.0,0.0,0.0,621235.0,0.0,0.0,0.0,0.0,0.0,167709.0,0.0,310480.0,497836.0,0.0,62.0,0.0,0.0,0.0,0.0,167911.0,0.0,60038.0,877440.0,623968.0,0.0,0.0,0.0,1722.0,536.0,167757.0,0.0,0.0,246332.0,0.0,0.0,0.0,0.0,0.0,0.0,174354.0,0.0,245056.0,57811.0,0.0,0.0,0.0,0.0,0.0,0.0,167328.0,0.0,0.0,568068.0,1385.0,0.0,0.0,0.0,0.0,62.0,168110.0,0.0,0.0,0.0,520890.0,0.0,0.0,0.0,0.0,0.0,167766.0,0.0,0.0,0.0,68272.0,472547.0,0.0,0.0,0.0,0.0,167745.0,0.0,54.0,0.0,449680.0,848271.0,192.0,0.0,0.0,0.0,168568.0,0.0,0.0,0.0,299344.0,1028611.0,2912.0,0.0,0.0,0.0,167987.0,0.0,0.0,0.0,616871.0,299344.0,423689.0,0.0,0.0,0.0,167597.0,0.0,0.0,0.0,64.0,935445.0,0.0,0.0,0.0,0.0,167764.0,0.0,0.0,0.0,0.0,420696.0,547056.0,367312.0,0.0,0.0,168135.0,0.0,0.0,0.0,0.0,0.0,132423.0,304912.0,224086.0,0.0,462.0,0.0,0.0,0.0,0.0,167191.0,0.0,0.0,50.0,0.0
1154154.0,1014896.0,1135541.0,1456.0,0.0,1588.0,3901.0,378267.0,668828.0,269057.0,274.0,152.0,232.0,799.0,274.0,0.0,274.0,0.0,274.0,3533.0,703218.0,912495.0,1384.0,0.0,1044063.0,188238.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,354.0,566715.0,170555.0,0.0,0.0,126.0,0.0,168.0,0.0,0.0,0.0,128245.0,903666.0,0.0,0.0,0.0,0.0,541.0,62.0,0.0,0.0,254918.0,1149061.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,485.0,469168.0,643202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240.0,900361.0,64.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,167103.0,1199412.0,342051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,745399.0,473256.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,275680.0,896704.0,447367.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,373239.0,99024.0,192089.0,58464.0,74793.0,148944.0,119712.0,27840.0,339648.0,244121.0,919408.0,588816.0,227423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471584.0,793568.0,524190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170398.0,760448.0,0.0,0.0,0.0,6374.0,0.0,0.0,0.0,0.0,170776.0,325848.0,25521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178828.0,9046.0,704480.0,913510.0,0.0,0.0,0.0,0.0,0.0,0.0,170587.0,0.0,0.0,139264.0,1149920.0,180446.0,0.0,0.0,0.0,2135.0,170787.0,0.0,0.0,318909.0,612535.0,0.0,0.0,0.0,0.0,0.0,170743.0,0.0,0.0,0.0,506871.0,51351.0,0.0,0.0,0.0,0.0,172099.0,0.0,0.0,0.0,0.0,779703.0,102923.0,0.0,0.0,62.0,128128.0,45265.0,0.0,0.0,0.0,103247.0,45936.0,403254.0,0.0,0.0,172139.0,0.0,0.0,0.0,0.0,0.0,0.0,161536.0,203232.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
655768.0,842222.0,654322.0,843607.0,651271.0,552706.0,683485.0,844466.0,654044.0,824162.0,650301.0,641040.0,838731.0,852215.0,580640.0,892460.0,654233.0,172019.0,354.0,0.0,122513.0,919588.0,335421.0,1108.0,212.0,386910.0,170954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,428917.0,744412.0,164256.0,0.0,6119.0,168.0,0.0,0.0,0.0,0.0,0.0,720372.0,0.0,0.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,437002.0,0.0,0.0,0.0,168.0,0.0,538.0,0.0,0.0,0.0,172142.0,123700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172114.0,146135.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,173374.0,0.0,127575.0,414.0,0.0,0.0,62.0,0.0,0.0,0.0,169177.0,0.0,204918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172355.0,0.0,213873.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,172044.0,0.0,0.0,194932.0,0.0,0.0,0.0,0.0,0.0,0.0,171765.0,407.0,0.0,271194.0,0.0,0.0,0.0,0.0,0.0,0.0,170565.0,0.0,0.0,212828.0,0.0,0.0,0.0,0.0,0.0,0.0,172239.0,0.0,0.0,436083.0,1456.0,0.0,0.0,0.0,0.0,0.0,170484.0,0.0,0.0,0.0,408398.0,0.0,0.0,0.0,0.0,0.0,170545.0,0.0,0.0,185318.0,426233.0,0.0,0.0,0.0,0.0,0.0,171077.0,0.0,0.0,54.0,569841.0,0.0,2243.0,0.0,0.0,0.0,170733.0,0.0,0.0,1663.0,27163.0,534722.0,0.0,0.0,0.0,0.0,172479.0,0.0,0.0,0.0,675805.0,0.0,0.0,0.0,0.0,12592.0,157847.0,0.0,0.0,0.0,506426.0,0.0,62.0,0.0,0.0,182.0,170627.0,0.0,0.0,0.0,515460.0,0.0,0.0,0.0,0.0,46000.0,124696.0,0.0,0.0,0.0,374862.0,183775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
5031.0,247950.0,632736.0,62260.0,0.0,0.0,0.0,987.0,274.0,0.0,274.0,0.0,274.0,606.0,470341.0,263324.0,596807.0,0.0,0.0,167983.0,0.0,844670.0,0.0,0.0,0.0,348.0,6996.0,0.0,0.0,171071.0,0.0,16886.0,359262.0,375840.0,346665.0,0.0,0.0,0.0,0.0,169741.0,0.0,0.0,270112.0,446832.0,460389.0,0.0,62.0,0.0,0.0,169308.0,0.0,0.0,0.0,417664.0,930817.0,2784.0,0.0,0.0,0.0,171127.0,0.0,0.0,0.0,0.0,786544.0,442720.0,288837.0,0.0,0.0,169599.0,0.0,0.0,0.0,0.0,168.0,863230.0,320221.0,0.0,0.0,167957.0,0.0,0.0,0.0,0.0,0.0,43216.0,842224.0,536761.0,0.0,171277.0,0.0,0.0,0.0,0.0,0.0,0.0,242391.0,1099680.0,129399.0,169566.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,231136.0,1300192.0,212732.0,0.0,0.0,0.0,0.0,0.0,1563.0,935.0,0.0,713390.0,1016665.0,0.0,0.0,341.0,0.0,0.0,0.0,451.0,0.0,0.0,902080.0,416036.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,169700.0,1208256.0,122683.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,172351.0,335536.0,1064865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169731.0,0.0,481696.0,916949.0,0.0,0.0,0.0,0.0,0.0,0.0,168020.0,0.0,0.0,914608.0,64455.0,0.0,0.0,174.0,7050.0,429.0,169700.0,0.0,0.0,0.0,752409.0,0.0,0.0,0.0,0.0,0.0,169680.0,0.0,0.0,0.0,32150.0,878389.0,0.0,0.0,0.0,0.0,169327.0,0.0,0.0,0.0,0.0,257584.0,625211.0,0.0,0.0,0.0,169630.0,0.0,0.0,0.0,0.0,0.0,516615.0,542267.0,0.0,0.0,171215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,747022.0,196221.0,0.0,0.0,0.0,0.0,137578.0,1392.0,66.0,0.0,0.0,0.0,11.0,0.0
2295.0,2618.0,572816.0,610773.0,5494.0,2696.0,0.0,164319.0,527390.0,0.0,0.0,559.0,132.0,99.0,0.0,418.0,0.0,170565.0,544193.0,1392.0,697.0,0.0,168.0,0.0,0.0,0.0,0.0,170815.0,0.0,325313.0,0.0,78.0,0.0,62.0,0.0,0.0,0.0,44608.0,130138.0,633695.0,689.0,124.0,168.0,0.0,0.0,0.0,0.0,170828.0,0.0,46309.0,155203.0,0.0,0.0,0.0,0.0,0.0,0.0,172074.0,0.0,126792.0,689.0,72.0,7719.0,6258.0,358.0,8681.0,4684.0,170450.0,1392.0,50176.0,147977.0,0.0,0.0,0.0,0.0,0.0,0.0,172384.0,0.0,0.0,416136.0,0.0,0.0,0.0,0.0,0.0,0.0,92117.0,82840.0,460815.0,123839.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,170868.0,237487.0,697.0,0.0,0.0,0.0,0.0,1174.0,0.0,170756.0,172887.0,0.0,0.0,0.0,627.0,66.0,0.0,0.0,0.0,172055.0,337261.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,170713.0,0.0,214114.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,170775.0,0.0,319657.0,697.0,0.0,0.0,0.0,170.0,16169.0,1830.0,177165.0,0.0,0.0,818758.0,1243.0,0.0,0.0,0.0,0.0,0.0,69664.0,103682.0,0.0,307985.0,1392.0,561.0,0.0,0.0,0.0,0.0,171000.0,0.0,0.0,0.0,327691.0,0.0,0.0,0.0,0.0,0.0,170733.0,0.0,0.0,868.0,253324.0,17238.0,0.0,0.0,0.0,0.0,171995.0,0.0,0.0,0.0,0.0,413097.0,237.0,213.0,0.0,0.0,172187.0,0.0,0.0,697.0,0.0,231253.0,92856.0,0.0,0.0,0.0,170980.0,0.0,0.0,0.0,62.0,6287.0,0.0,365920.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,171927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,187298.0,0.0,0.0,0.0,0.0,16.0,0.0
697.0,0.0,0.0,2951.0,135037.0,596963.0,546909.0,498445.0,910891.0,171002.0,171954.0,147733.0,711312.0,20363.0,0.0,0.0,354.0,0.0,0.0,0.0,171500.0,0.0,428800.0,592720.0,168.0,0.0,0.0,0.0,0.0,0.0,171943.0,0.0,451556.0,517353.0,6253.0,0.0,0.0,0.0,0.0,74.0,172847.0,0.0,57136.0,1015484.0,168.0,0.0,0.0,0.0,0.0,0.0,172454.0,0.0,0.0,448437.0,625648.0,0.0,0.0,0.0,0.0,74.0,169778.0,0.0,641.0,414880.0,675495.0,0.0,0.0,0.0,0.0,0.0,170848.0,0.0,0.0,0.0,195061.0,757320.0,129976.0,355.0,160.0,0.0,171709.0,0.0,0.0,0.0,600701.0,223736.0,0.0,0.0,0.0,0.0,170440.0,0.0,62.0,0.0,833617.0,0.0,0.0,0.0,0.0,0.0,169882.0,0.0,0.0,0.0,226960.0,372046.0,425999.0,0.0,0.0,0.0,172167.0,0.0,0.0,0.0,286816.0,674013.0,0.0,0.0,0.0,74.0,171234.0,0.0,0.0,0.0,0.0,874443.0,158688.0,69974.0,0.0,0.0,170612.0,0.0,0.0,0.0,561.0,576470.0,146160.0,331985.0,0.0,0.0,172747.0,0.0,0.0,0.0,89152.0,730800.0,147589.0,0.0,0.0,0.0,172100.0,0.0,0.0,0.0,46000.0,1025255.0,0.0,0.0,0.0,0.0,171484.0,0.0,0.0,0.0,0.0,373239.0,551932.0,0.0,0.0,0.0,170709.0,0.0,0.0,0.0,0.0,388645.0,361796.0,0.0,0.0,0.0,50708.0,0.0,2236.0,0.0,7060.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,66.0,160.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
14621.0,871598.0,99702.0,763.0,62.0,100977.0,438469.0,240996.0,559923.0,119653.0,132.0,0.0,0.0,0.0,354.0,0.0,170715.0,0.0,449680.0,319749.0,0.0,168.0,0.0,0.0,557.0,0.0,170490.0,0.0,556864.0,338908.0,0.0,0.0,62.0,0.0,0.0,0.0,173521.0,0.0,384318.0,527984.0,0.0,168.0,0.0,0.0,0.0,0.0,171116.0,0.0,0.0,585717.0,10986.0,0.0,0.0,0.0,0.0,0.0,171978.0,0.0,0.0,0.0,449798.0,718102.0,1392.0,2437.0,0.0,0.0,171974.0,0.0,0.0,0.0,270112.0,600010.0,0.0,0.0,594.0,0.0,170812.0,0.0,0.0,0.0,449744.0,606846.0,185848.0,0.0,0.0,0.0,174813.0,0.0,0.0,0.0,377391.0,62.0,0.0,0.0,0.0,0.0,170570.0,0.0,0.0,64096.0,501659.0,0.0,0.0,0.0,0.0,0.0,169424.0,0.0,0.0,207621.0,530954.0,0.0,0.0,0.0,0.0,0.0,172081.0,0.0,0.0,204752.0,689040.0,46407.0,0.0,0.0,0.0,6923.0,169461.0,261.0,0.0,182416.0,659926.0,427950.0,207097.0,0.0,0.0,139.0,172207.0,0.0,0.0,0.0,449680.0,839515.0,0.0,0.0,0.0,0.0,170655.0,0.0,0.0,0.0,136479.0,852912.0,0.0,0.0,0.0,0.0,170801.0,0.0,0.0,0.0,0.0,369127.0,12856.0,0.0,0.0,0.0,171977.0,0.0,0.0,0.0,0.0,555534.0,366205.0,0.0,0.0,602.0,170883.0,0.0,0.0,72.0,2427.0,494224.0,526244.0,0.0,0.0,0.0,169348.0,0.0,0.0,0.0,0.0,39159.0,685073.0,175504.0,0.0,0.0,173474.0,0.0,0.0,0.0,0.0,588215.0,0.0,0.0,0.0,0.0,173448.0,0.0,0.0,0.0,62.0,611675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39156.0,132732.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,393408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
8934.0,36205.0,541333.0,346885.0,57013.0,0.0,0.0,724.0,0.0,0.0,0.0,274.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,92.0,0.0,0.0,386913.0,970855.0,870869.0,407654.0,0.0,94720.0,534153.0,332121.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,51568.0,524436.0,360471.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,87760.0,190779.0,869767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,169293.0,949200.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,169157.0,128.0,758408.0,6846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169554.0,841733.0,323651.0,0.0,168.0,0.0,0.0,0.0,0.0,169396.0,192.0,678054.0,435052.0,0.0,0.0,0.0,0.0,0.0,0.0,169487.0,0.0,623735.0,469983.0,0.0,0.0,0.0,0.0,0.0,0.0,169384.0,63.0,247902.0,759765.0,0.0,62.0,0.0,0.0,0.0,0.0,167104.0,2079.0,1575.0,766478.0,165156.0,0.0,0.0,0.0,0.0,0.0,169445.0,0.0,469167.0,540883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91936.0,77831.0,694672.0,345900.0,0.0,0.0,0.0,0.0,0.0,169290.0,0.0,0.0,329968.0,634463.0,0.0,0.0,0.0,0.0,0.0,169288.0,0.0,0.0,40582.0,774357.0,0.0,0.0,0.0,0.0,0.0,169671.0,0.0,0.0,0.0,534711.0,409718.0,0.0,0.0,0.0,0.0,169073.0,0.0,0.0,0.0,375904.0,700176.0,42555.0,0.0,0.0,0.0,169932.0,0.0,0.0,0.0,0.0,559648.0,307116.0,0.0,0.0,0.0,0.0,103072.0,66026.0,0.0,75232.0,882946.0,0.0,0.0,0.0,0.0,169423.0,1520.0,0.0,0.0,370728.0,623579.0,0.0,0.0,0.0,0.0,169458.0,0.0,0.0,0.0,253408.0,476743.0,0.0,0.0,0.0,0.0,169371.0,0.0,3.0,0.0
939292.0,752572.0,0.0,72.0,7055.0,319306.0,837550.0,946139.0,2462.0,0.0,0.0,170715.0,443608.0,126.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,169215.0,471715.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,170732.0,406529.0,0.0,0.0,0.0,9843.0,119.0,62.0,0.0,0.0,596701.0,237416.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,598688.0,490048.0,129004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827324.0,100701.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,450680.0,34326.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,311189.0,530997.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,30805.0,393452.0,406464.0,317877.0,193206.0,1961.0,252.0,0.0,0.0,0.0,20944.0,150873.0,518007.0,500112.0,0.0,0.0,0.0,0.0,0.0,0.0,62820.0,472781.0,533373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19551.0,662082.0,184497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85093.0,865804.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,125692.0,540816.0,243406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84976.0,472826.0,290837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169161.0,0.0,566727.0,636611.0,0.0,0.0,0.0,0.0,0.0,0.0,125461.0,43816.0,0.0,493034.0,0.0,0.0,0.0,0.0,0.0,0.0,170617.0,0.0,178240.0,426000.0,2583.0,0.0,0.0,5122.0,0.0,0.0,170794.0,0.0,91936.0,147279.0,0.0,0.0,0.0,0.0,0.0,0.0,170962.0,0.0,345430.0,572582.0,0.0,0.0,0.0,0.0,0.0,0.0,170435.0,1392.0,0.0,197728.0,183806.0,87820.0,104400.0,37584.0,162996.0,0.0,0.0,0.0,0.0,0.0,0.0,19669.0,87696.0,66480.0,0.0,0.0,0.0,0.0,396966.0,131620.0,0.0,0.0,0.0,672.0,0.0,0.0,45.0,0.0
